"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1059","Climb to the top of Eiffel Tower if you want a bird's eye-view of Paris https://t.co/YPFkllXIUT",FALSE,0,NA,2022-11-27 12:06:53,FALSE,NA,"1596837965619150849",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mohadese0078",0,FALSE,FALSE,NA,NA
"1060","RT @Klaus_Arminius: 🇫🇷#France

Blood Everywhere: Settlement of scores between Pakistani street vendors under the Eiffel Tower last night.…",FALSE,0,NA,2022-11-27 12:06:53,FALSE,NA,"1596837964381929475",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IssueInternet",189,TRUE,FALSE,NA,NA
"1061","RT @Klaus_Arminius: 🇫🇷#France

Blood Everywhere: Settlement of scores between Pakistani street vendors under the Eiffel Tower last night.…",FALSE,0,NA,2022-11-27 12:06:31,FALSE,NA,"1596837874259087364",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sriramprasann15",189,TRUE,FALSE,NA,NA
"1062","RT @jonathancoe: Watched The Lavender Hill Mob on @TalkingPicsTV for the first time in ages, and it's never been clearer that it's not a he…",FALSE,0,NA,2022-11-27 12:05:39,FALSE,NA,"1596837654074531840",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FrankBarnard",11,TRUE,FALSE,NA,NA
"1063","@vijayarumugam Too much trust in a Brazilian(Jorginho)to take 2 penalties in a row. Would never have happened it had been an Italian.",FALSE,1,"vijayarumugam",2022-11-27 12:04:25,FALSE,"1596836620795523072","1596837344057098240","58194459","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Eiffel_7",0,FALSE,FALSE,NA,NA
"1064","RT @Klaus_Arminius: 🇫🇷#France

Blood Everywhere: Settlement of scores between Pakistani street vendors under the Eiffel Tower last night.…",FALSE,0,NA,2022-11-27 12:02:48,FALSE,NA,"1596836939805515776",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","martin_1273",189,TRUE,FALSE,NA,NA
"1065","RT @Klaus_Arminius: 🇫🇷#France

Blood Everywhere: Settlement of scores between Pakistani street vendors under the Eiffel Tower last night.…",FALSE,0,NA,2022-11-27 12:02:44,FALSE,NA,"1596836919945854976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sexiest75",189,TRUE,FALSE,NA,NA
"1066","@Eiffel_7 Yeah, that's true. You could argue that Italians didn't want to play in Qatar and refused to qualify! Ha ha.",FALSE,0,"Eiffel_7",2022-11-27 12:01:32,FALSE,"1596836286996021250","1596836620795523072","410929478","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vijayarumugam",0,FALSE,FALSE,NA,NA
"1067","@vijayarumugam Germans don’t even care about this WC to begin with muted atmosphere all around. Even most of the sports bars are boycotting.",FALSE,1,"vijayarumugam",2022-11-27 12:00:13,FALSE,"1596835089895546881","1596836286996021250","58194459","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Eiffel_7",0,FALSE,FALSE,NA,NA
"1068","RT @Klaus_Arminius: 🇫🇷#France

Blood Everywhere: Settlement of scores between Pakistani street vendors under the Eiffel Tower last night.…",FALSE,0,NA,2022-11-27 11:59:19,FALSE,NA,"1596836060147126281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheEventGB",189,TRUE,FALSE,NA,NA
"1069","RT @BahriaTownOffic: A complete Fun-day for motorheads and bike lovers who joined the epic bike and car show with their families and riding…",FALSE,0,NA,2022-11-27 11:57:50,FALSE,NA,"1596835687025717249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Macson_Heart",5,TRUE,FALSE,NA,NA
"1070","RT @VISVNYA: thats what good targussy and targick do‼️ they were shining like the eiffel tower wtf https://t.co/QswRs2WGFd",FALSE,0,NA,2022-11-27 11:57:16,FALSE,NA,"1596835545468243968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maryhotd",73,TRUE,FALSE,NA,NA
"1071","RT @pukicho: I am racist towards French people. retweet to kill the Eiffel tower",FALSE,0,NA,2022-11-27 11:56:39,FALSE,NA,"1596835388710039555",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ryanman1607",8013,TRUE,FALSE,NA,NA
"1072","@Eiffel_7 This is not about Football.

This is about how the Germans can be big-hearted and how Italians can be pet… https://t.co/uYfY89Yz6E",FALSE,1,"Eiffel_7",2022-11-27 11:55:27,TRUE,"1596834756213493761","1596835089895546881","410929478","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vijayarumugam",0,FALSE,FALSE,NA,NA
"1073","RT @Klaus_Arminius: 🇫🇷#France

Blood Everywhere: Settlement of scores between Pakistani street vendors under the Eiffel Tower last night.…",FALSE,0,NA,2022-11-27 11:54:57,FALSE,NA,"1596834961176158209",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jorg_nico",189,TRUE,FALSE,NA,NA
"1074","RT @Klaus_Arminius: 🇫🇷#France

Blood Everywhere: Settlement of scores between Pakistani street vendors under the Eiffel Tower last night.…",FALSE,0,NA,2022-11-27 11:54:28,FALSE,NA,"1596834841592532992",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","gr_sfika",189,TRUE,FALSE,NA,NA
"1075","@vijayarumugam Relax! They still need atleast a point tonight.",FALSE,1,"vijayarumugam",2022-11-27 11:54:08,FALSE,"1596833602645655552","1596834756213493761","58194459","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Eiffel_7",0,FALSE,FALSE,NA,NA
"1076","RT @Klaus_Arminius: 🇫🇷#France

Blood Everywhere: Settlement of scores between Pakistani street vendors under the Eiffel Tower last night.…",FALSE,0,NA,2022-11-27 11:54:02,FALSE,NA,"1596834730653065218",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","_tool_kit",189,TRUE,FALSE,NA,NA
"1077","RT @Klaus_Arminius: 🇫🇷#France

Blood Everywhere: Settlement of scores between Pakistani street vendors under the Eiffel Tower last night.…",FALSE,0,NA,2022-11-27 11:50:39,FALSE,NA,"1596833880711233539",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lm23905279",189,TRUE,FALSE,NA,NA
"1078","I'm not one for crazy travels and culture but brunch with a view of the Eiffel Tower is kinda neat though https://t.co/uoPxNRUAl7",FALSE,421,NA,2022-11-27 11:50:24,FALSE,NA,"1596833817310171136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FarfaYGO",6,FALSE,FALSE,NA,NA
"1079","RT @Klaus_Arminius: 🇫🇷#France

Blood Everywhere: Settlement of scores between Pakistani street vendors under the Eiffel Tower last night.…",FALSE,0,NA,2022-11-27 11:49:31,FALSE,NA,"1596833596140322822",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elfnox",189,TRUE,FALSE,NA,NA
"1080","Officer Eiffel drives so slow. Einstein theory of relativity. More time I spend in car with Officer Eiffel, slower time moves.",FALSE,0,NA,2022-11-27 11:47:11,FALSE,NA,"1596833007356125186",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","w359rpcu",0,FALSE,FALSE,NA,NA
"1081","RT @Klaus_Arminius: 🇫🇷#France

Blood Everywhere: Settlement of scores between Pakistani street vendors under the Eiffel Tower last night.…",FALSE,0,NA,2022-11-27 11:46:53,FALSE,NA,"1596832934547185666",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","xsk_xristina",189,TRUE,FALSE,NA,NA
"1082","RT @VISVNYA: thats what good targussy and targick do‼️ they were shining like the eiffel tower wtf https://t.co/QswRs2WGFd",FALSE,0,NA,2022-11-27 11:46:45,FALSE,NA,"1596832898300235777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katnisseverdeon",73,TRUE,FALSE,NA,NA
"1083","RT @Klaus_Arminius: 🇫🇷#France

Blood Everywhere: Settlement of scores between Pakistani street vendors under the Eiffel Tower last night.…",FALSE,0,NA,2022-11-27 11:46:40,FALSE,NA,"1596832878100623360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aajkpr",189,TRUE,FALSE,NA,NA
"1084","RT @Klaus_Arminius: 🇫🇷#France

Blood Everywhere: Settlement of scores between Pakistani street vendors under the Eiffel Tower last night.…",FALSE,0,NA,2022-11-27 11:46:26,FALSE,NA,"1596832818470211585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gafp7030",189,TRUE,FALSE,NA,NA
"1085","RT @Klaus_Arminius: 🇫🇷#France

Blood Everywhere: Settlement of scores between Pakistani street vendors under the Eiffel Tower last night.…",FALSE,0,NA,2022-11-27 11:45:43,FALSE,NA,"1596832638572322816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","c_j_breeze",189,TRUE,FALSE,NA,NA
"1086","🇫🇷#France

Blood Everywhere: Settlement of scores between Pakistani street vendors under the Eiffel Tower last nigh… https://t.co/eGzYhVmgmY",FALSE,576,NA,2022-11-27 11:44:42,TRUE,NA,"1596832383637987329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Klaus_Arminius",189,FALSE,FALSE,NA,NA
"1087","RT @EvanEdinger: A foggy day at the bottom of the Eiffel Tower https://t.co/eJWy5heZiC",FALSE,0,NA,2022-11-27 11:42:36,FALSE,NA,"1596831853943873538",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jovianbuffet",9,TRUE,FALSE,NA,NA
"1088","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-27 11:40:51,FALSE,NA,"1596831413248360449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kleiner_Junge",1745,TRUE,FALSE,NA,NA
"1089","@eiffel_ff @anka__me @thenreport I vote #KeremBürsin for #NETIZENSREPORT as Asian Celebrity of the year #ACOTY2022 @thenreport",FALSE,0,"eiffel_ff",2022-11-27 11:40:20,FALSE,"1596810998887100416","1596831285476937728","1432312511894859776","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gne19883693",0,FALSE,FALSE,NA,NA
"1090","@eiffel_ff @anka__me @thenreport I vote #KeremBürsin for #NETIZENSREPORT as Asian Celebrity of the year #ACOTY2022 @thenreport",FALSE,0,"eiffel_ff",2022-11-27 11:40:10,FALSE,"1596810798743289856","1596831241080561666","1432312511894859776","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gne19883693",0,FALSE,FALSE,NA,NA
"1091","@eiffel_ff @anka__me @thenreport I vote #KeremBürsin for #NETIZENSREPORT as Asian Celebrity of the year #ACOTY2022 @thenreport",FALSE,0,"eiffel_ff",2022-11-27 11:40:00,FALSE,"1596810836907274240","1596831201246986240","1432312511894859776","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gne19883693",0,FALSE,FALSE,NA,NA
"1092","@eiffel_ff @anka__me @thenreport I vote #KeremBürsin for #NETIZENSREPORT as Asian Celebrity of the year #ACOTY2022 @thenreport",FALSE,0,"eiffel_ff",2022-11-27 11:39:51,FALSE,"1596810892368220160","1596831163557216258","1432312511894859776","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gne19883693",0,FALSE,FALSE,NA,NA
"1093","@eiffel_ff @anka__me @thenreport I vote #KeremBürsin for #NETIZENSREPORT as Asian Celebrity of the year #ACOTY2022 @thenreport",FALSE,0,"eiffel_ff",2022-11-27 11:39:40,FALSE,"1596811098816417792","1596831117369540613","1432312511894859776","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gne19883693",0,FALSE,FALSE,NA,NA
"1094","@eiffel_ff @anka__me @thenreport I vote #KeremBürsin for #NETIZENSREPORT as Asian Celebrity of the year #ACOTY2022 @thenreport",FALSE,0,"eiffel_ff",2022-11-27 11:39:33,FALSE,"1596811257767944194","1596831085182476289","1432312511894859776","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gne19883693",0,FALSE,FALSE,NA,NA
"1095","@eiffel_ff @anka__me @thenreport I vote #KeremBürsin for #NETIZENSREPORT as Asian Celebrity of the year #ACOTY2022 @thenreport",FALSE,1,"eiffel_ff",2022-11-27 11:39:23,FALSE,"1596811181502918656","1596831045961519106","1432312511894859776","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gne19883693",0,FALSE,FALSE,NA,NA
"1096","@eiffel_ff @anka__me @thenreport I vote #KeremBürsin for #NETIZENSREPORT as Asian Celebrity of the year #ACOTY2022 @thenreport",FALSE,0,"eiffel_ff",2022-11-27 11:39:15,FALSE,"1596811438999638016","1596831009496260611","1432312511894859776","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gne19883693",0,FALSE,FALSE,NA,NA
"1097","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-27 11:39:09,FALSE,NA,"1596830986892877824",NA,"<a href=""http://klinkerapps.com"" rel=""nofollow"">Talon Android</a>","oxfordhacker",1745,TRUE,FALSE,NA,NA
"1098","Goodness gracious what a World Cup FFS 🤣🤣🤣",FALSE,1,NA,2022-11-27 11:38:36,FALSE,NA,"1596830848116219904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Eiffel_7",0,FALSE,FALSE,NA,NA
"1099","RT @zegreyz: Flying to Europe in 6 hrs 🛫 - my NFT bags are packed, but I need to finish packing my actual bags. 

Any recommendations for a…",FALSE,0,NA,2022-11-27 11:37:58,FALSE,NA,"1596830687830503424",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","elimsili1974",1,TRUE,FALSE,NA,NA
"1100","RT @StarSportsIndia: Things that France is known for - Eiffel Tower, Croissants and... Kylian Mbappe! 👑🤌

Hear from Frank Leboeuf about the…",FALSE,0,NA,2022-11-27 11:32:48,FALSE,NA,"1596829389508919298",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_selaxoxo_",5,TRUE,FALSE,NA,NA
"1101","Lego The Eiffel Tower 21019 / The Learning Tower Of Pisa 21015 Architecture Sets https://t.co/fPRYuybRZF eBay https://t.co/aRu85x1yTJ",FALSE,0,NA,2022-11-27 11:32:35,FALSE,NA,"1596829334609997825",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","BuildingToys1",0,FALSE,FALSE,NA,NA
"1102","@HeckSpawn There could be a MFF variant but the classic Eiffel Tower is MFM.",FALSE,0,"HeckSpawn",2022-11-27 11:32:13,FALSE,"1596804969814167552","1596829241408393216","25459417","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","olyroamin",0,FALSE,FALSE,NA,NA
"1103","RT @yalini_061: If I never get to see the Northern lights
Or if I never get to see the Eiffel Tower at night
Oh if all I got is your hand i…",FALSE,0,NA,2022-11-27 11:31:06,FALSE,NA,"1596828960608124930",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AwasthiShiva4",8,TRUE,FALSE,NA,NA
"1104","RT @jonathancoe: Watched The Lavender Hill Mob on @TalkingPicsTV for the first time in ages, and it's never been clearer that it's not a he…",FALSE,0,NA,2022-11-27 11:29:42,FALSE,NA,"1596828609670713344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ramsay_colettei",11,TRUE,FALSE,NA,NA
"1105","It's like a cross between Blackpool lights and the Eiffel tower down this street and they have only just started pu… https://t.co/0EwBqMAOru",FALSE,1,"Teresacooper",2022-11-27 11:29:20,TRUE,"1596828513944113156","1596828515558903814","27935881","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Teresacooper",0,FALSE,FALSE,NA,NA
"1106","RT @VISVNYA: thats what good targussy and targick do‼️ they were shining like the eiffel tower wtf https://t.co/QswRs2WGFd",FALSE,0,NA,2022-11-27 11:28:56,FALSE,NA,"1596828417265401861",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anhkiet733",73,TRUE,FALSE,NA,NA
"1107","Teresa Giudice is Paris chic as she poses near the Eiffel Tour amid her trip abroad with Luis Ruelas https://t.co/7MBWD1C29E",FALSE,0,NA,2022-11-27 11:28:25,FALSE,NA,"1596828286616834048",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","aw_journal2021",0,FALSE,FALSE,NA,NA
"1108","I've been to the top of the Eiffel Tower many a time https://t.co/OzjJBfUT4T",FALSE,0,NA,2022-11-27 11:21:38,FALSE,NA,"1596826579467784193",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Lowsania",0,FALSE,FALSE,NA,NA
"1109","Still no Freekick goal all tournament 😑",FALSE,0,NA,2022-11-27 11:21:22,FALSE,NA,"1596826510232809475",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Eiffel_7",0,FALSE,FALSE,NA,NA
"1110","RT @BahriaTownOffic: A complete Fun-day for motorheads and bike lovers who joined the epic bike and car show with their families and riding…",FALSE,0,NA,2022-11-27 11:18:48,FALSE,NA,"1596825866432315395",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Farfarfar444",5,TRUE,FALSE,NA,NA
"1111","@MOTOLANl I mean there's the Eiffel Tower, the empire state building, and the red Building is a HK skyscraper (iirc… https://t.co/QRQjmMrDDQ",FALSE,2,"MOTOLANl",2022-11-27 11:18:03,TRUE,"1596823990277840898","1596825676862324737","1271471864020447232","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PzzBoy",0,FALSE,FALSE,NA,NA
"1112","RT @HumbleAttitude1: #CyberMonday Early Access Sale
Up to 40% off everything
https://t.co/85lJrfW2u7
https://t.co/dAzRF6XtCh
https://t.co/q…",FALSE,0,NA,2022-11-27 11:17:29,FALSE,NA,"1596825532343390209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bluedarkatLem",13,TRUE,FALSE,NA,NA
"1113","EIFFEL: Wait, the crew's /concerned/ about my hygiene?
HERA: Commander Minkowski has made eliminating your persiste… https://t.co/CNLhavSb53",FALSE,3,NA,2022-11-27 11:15:23,TRUE,NA,"1596825006654181376",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","wolf359bot",0,FALSE,FALSE,NA,NA
"1114","EIFFEL TOWER WITH ME i can take them both at once https://t.co/FebTSvCMtr",FALSE,0,NA,2022-11-27 11:14:19,FALSE,NA,"1596824735119069191",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Iilfaerie",0,FALSE,FALSE,NA,NA
"1115","RT @jonathancoe: Watched The Lavender Hill Mob on @TalkingPicsTV for the first time in ages, and it's never been clearer that it's not a he…",FALSE,0,NA,2022-11-27 11:08:55,FALSE,NA,"1596823377091923968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lordbonkers",11,TRUE,FALSE,NA,NA
"1116","Climb to the top of Eiffel Tower if you want a bird's eye-view of Paris",FALSE,0,NA,2022-11-27 11:08:50,FALSE,NA,"1596823356703006720",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","amir_al1377",0,FALSE,FALSE,NA,NA
"1117","@Tirrelous I wore it up the Eiffel Tower, because of the queues",FALSE,2,"Tirrelous",2022-11-27 11:07:15,FALSE,"1596597162057793536","1596822957338558464","1046694636","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WhatTheHush",0,FALSE,FALSE,NA,NA
"1118","RT @Allusionalley: You saw something disgusting while looking from a tower in France?
Yeah, I got an Eiffel.",FALSE,0,NA,2022-11-27 11:07:07,FALSE,NA,"1596822923918311424",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","annetweed",2,TRUE,FALSE,NA,NA
"1119","Imagine me beside you, I'll be like a tourist and you the Eiffel tower I'll be staring at❤😍. https://t.co/qBosCFr6QY",FALSE,3,NA,2022-11-27 11:06:57,FALSE,NA,"1596822883644628993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","__hol_zen__",0,FALSE,FALSE,NA,NA
"1120","He made a clay model of the Eiffel Tower  #世界杯 #棋牌 https://t.co/ie2vwRzzII",FALSE,0,NA,2022-11-27 11:03:16,FALSE,NA,"1596821955675443203",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jiowxingbxio1",0,FALSE,FALSE,NA,NA
"1121","Imagine 9 wins out of 85 games 🤡 feel like launching myself off the Eiffel Tower https://t.co/0nl2anvTv7",FALSE,3,NA,2022-11-27 11:02:21,FALSE,NA,"1596821724653580291",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tinkzox",0,FALSE,FALSE,NA,NA
"1122","RT @jonathancoe: Watched The Lavender Hill Mob on @TalkingPicsTV for the first time in ages, and it's never been clearer that it's not a he…",FALSE,0,NA,2022-11-27 11:00:39,FALSE,NA,"1596821298310615041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","patrickkincaid",11,TRUE,FALSE,NA,NA
"1123","RT @StarSportsIndia: Things that France is known for - Eiffel Tower, Croissants and... Kylian Mbappe! 👑🤌

Hear from Frank Leboeuf about the…",FALSE,0,NA,2022-11-27 10:58:56,FALSE,NA,"1596820864406028289",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MichiWils",5,TRUE,FALSE,NA,NA
"1124","RT @EvanEdinger: A foggy day at the bottom of the Eiffel Tower https://t.co/eJWy5heZiC",FALSE,0,NA,2022-11-27 10:58:03,FALSE,NA,"1596820644615708675",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ESlibrarian",9,TRUE,FALSE,NA,NA
"1125","RT @jonathancoe: Watched The Lavender Hill Mob on @TalkingPicsTV for the first time in ages, and it's never been clearer that it's not a he…",FALSE,0,NA,2022-11-27 10:54:46,FALSE,NA,"1596819815900991488",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Hal00463277John",11,TRUE,FALSE,NA,NA
"1126","ASTRODIDI Eiffel Tower Two-Piece Leather Rope Bracelet for Boys, Girls, Friends &amp; Couples Fashion Jewelry https://t.co/nmRDSI7sWo",FALSE,0,NA,2022-11-27 10:54:11,FALSE,NA,"1596819668945498113",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","mehramedia",0,FALSE,FALSE,NA,NA
"1127","RT @addictviews: Eiffel Tower by night https://t.co/wuNBlTi8lv",FALSE,0,NA,2022-11-27 10:53:47,FALSE,NA,"1596819568231862278",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","casterina1",615,TRUE,FALSE,NA,NA
"1128","@eiffel_71 Weird 😃 Thank you!",FALSE,1,"eiffel_71",2022-11-27 10:51:53,FALSE,"1596768153521922050","1596819090190266370","14480221","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ufwc_corner",0,FALSE,FALSE,NA,NA
"1129","@SotonWomensFC @VitalityWFACup @ejmay10 Best of luck girls! @Cheshy2 #Sirens",FALSE,0,"SotonWomensFC",2022-11-27 10:51:10,FALSE,"1596807486224441345","1596818909465702400","3291741788","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_71",0,FALSE,FALSE,NA,NA
"1130","RT @SotonWomensFC: 📕 | Get yourself ready for today's @VitalityWFACup match by reading our matchday programme for free right now!

We catch…",FALSE,0,NA,2022-11-27 10:50:54,FALSE,NA,"1596818844248858624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_71",3,TRUE,FALSE,NA,NA
"1131","@MarcCorbishley John Parr - St Elmo's Fire",FALSE,1,"MarcCorbishley",2022-11-27 10:50:48,FALSE,"1596796420182327297","1596818819649245184","2453375773","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_71",0,FALSE,FALSE,NA,NA
"1132","@CaledonianKitty Morning Jo x

Yes.",FALSE,1,"CaledonianKitty",2022-11-27 10:49:55,FALSE,"1596775839970082817","1596818594851004418","268311966","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_71",0,FALSE,FALSE,NA,NA
"1133","@CostaCoconuts Sunday Girl - Blondie",FALSE,1,"CostaCoconuts",2022-11-27 10:49:37,FALSE,"1596775865542914048","1596818519651667968","1536435698751918089","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_71",0,FALSE,FALSE,NA,NA
"1134","@deedeesadler Happy Sunday Dee x",FALSE,1,"deedeesadler",2022-11-27 10:49:13,FALSE,"1596805744074047489","1596818420162760706","814083509560180736","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_71",0,FALSE,FALSE,NA,NA
"1135","And just as I suspected--
ZOMBIE-ROBOT GUSTAVE EIFFEL!",FALSE,0,NA,2022-11-27 10:49:08,FALSE,NA,"1596818398637621255",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","umbrellaacadbot",0,FALSE,FALSE,NA,NA
"1136","Paris Eiffel Tower Notebook: Vintage Style French Journal, Memory Diary, Travel Gift for Women, Paris is Always a G… https://t.co/Qitjablff9",FALSE,0,NA,2022-11-27 10:48:52,TRUE,NA,"1596818331499401218",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wolff21dje",0,FALSE,FALSE,NA,NA
"1137","Watched The Lavender Hill Mob on @TalkingPicsTV for the first time in ages, and it's never been clearer that it's n… https://t.co/x808IxzktU",FALSE,135,NA,2022-11-27 10:48:25,TRUE,NA,"1596818217069969408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jonathancoe",11,FALSE,FALSE,NA,NA
"1138","MINKOWSKI (regaining her composure): Is - is that supposed to be me? 
 EIFFEL: Spot on. 
 MINKOWSKI: You're an idio… https://t.co/wcWDwE8ULV",FALSE,1,NA,2022-11-27 10:48:03,TRUE,NA,"1596818127299309568",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","renlyrbot",0,FALSE,FALSE,NA,NA
"1139","@Eiffel_7 1 definite and others will have chances with qualifiers. Playing other continental qualifiers",FALSE,0,"Eiffel_7",2022-11-27 10:44:02,FALSE,"1596811343897714690","1596817115822313472","410929478","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","flavabava07",0,FALSE,FALSE,NA,NA
